,age,workclass,education_level,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
22250,17,1,3,7,3,7,6,1,1,0,0,30,1
22251,42,3,11,14,1,5,1,1,1,0,0,40,1
22252,21,1,3,7,3,1,6,1,0,0,0,35,1
22253,26,1,2,10,3,11,4,1,1,0,0,40,1
22254,24,1,2,10,3,6,4,1,1,0,0,40,1
22255,30,1,1,13,1,5,1,1,1,0,0,42,1
22256,19,1,4,9,3,7,6,1,1,0,0,28,1
22257,65,6,9,4,5,0,0,1,0,0,0,24,1
22258,52,2,2,10,1,1,1,1,1,0,0,60,1
22259,17,1,13,6,3,7,6,1,1,0,0,20,1
22260,27,1,4,9,3,0,6,1,1,0,0,22,1
22261,53,1,5,15,3,6,4,1,0,0,0,40,1
22262,24,1,1,13,3,4,4,1,0,0,0,40,1
22263,37,1,2,10,1,2,1,1,1,0,0,40,1
22264,34,1,7,11,1,9,2,1,0,0,0,18,1
22265,40,5,6,12,2,5,4,1,1,8614,0,50,1
22266,49,5,4,9,1,2,1,1,1,0,0,40,1
22267,86,1,11,14,3,9,4,1,0,0,0,40,1
22268,49,1,7,11,1,6,2,1,0,15024,0,60,1
22269,43,2,3,7,1,7,1,1,1,0,0,60,1
22270,47,1,2,10,6,5,0,1,0,0,0,35,4
22271,32,1,4,9,1,11,1,1,1,0,0,50,1
22272,30,2,7,11,1,10,1,1,1,0,0,60,1
22273,25,5,4,9,3,2,6,1,1,0,0,40,1
22274,42,1,1,13,1,4,1,1,1,0,0,40,1
22275,60,1,2,10,1,2,1,1,1,0,0,65,1
22276,46,1,2,10,1,2,1,1,1,4386,0,38,1
22277,39,5,2,10,1,13,1,1,1,0,0,40,1
22278,28,1,6,12,1,1,1,1,1,0,1887,70,1
22279,26,1,13,6,3,2,4,1,1,0,0,55,4
22280,27,1,2,10,3,9,6,1,0,0,0,40,1
22281,59,1,2,10,2,6,0,1,1,0,0,40,1
22282,64,6,4,9,1,10,1,1,1,0,0,40,1
22283,90,2,4,9,3,5,4,1,1,2964,0,12,1
22284,51,1,2,10,2,4,4,1,0,0,0,45,1
22285,36,1,4,9,1,11,1,1,1,0,2002,40,1
22286,39,1,9,4,6,8,0,0,0,0,0,40,25
22287,47,2,11,14,1,6,1,1,1,0,0,40,1
22288,32,1,11,14,1,5,1,1,1,0,0,60,1
22289,24,1,6,12,1,9,2,1,0,0,0,40,1
22290,23,1,4,9,3,4,6,1,1,0,0,30,1
22291,62,1,4,9,1,0,1,1,1,0,0,20,1
22292,35,2,1,13,4,2,4,1,1,0,0,65,1
22293,27,1,1,13,3,6,6,3,1,0,0,40,1
22294,49,1,2,10,2,8,4,1,0,0,0,35,1
22295,18,1,13,6,3,4,4,1,1,0,0,20,1
22296,19,1,2,10,3,0,6,1,0,0,0,30,1
22297,63,3,6,12,1,4,1,1,1,0,0,40,1
22298,54,1,4,9,1,0,2,2,0,0,0,40,1
22299,24,1,2,10,1,6,2,1,0,0,0,40,1
22300,61,1,13,6,1,11,1,1,1,0,0,50,1
22301,50,3,4,9,1,4,1,1,1,0,0,48,1
22302,36,1,1,13,1,4,1,1,1,0,0,40,1
22303,21,1,2,10,3,9,6,1,1,0,0,50,1
22304,38,3,5,15,1,6,1,1,1,99999,0,50,1
22305,30,1,2,10,1,5,0,1,1,0,0,40,1
22306,22,1,4,9,3,2,6,1,1,2907,0,40,1
22307,33,1,2,10,2,9,4,3,0,0,0,52,1
22308,39,5,4,9,1,8,1,1,1,0,0,38,1
22309,42,1,4,9,1,2,1,1,1,0,0,50,1
22310,42,5,1,13,2,11,4,1,1,0,0,33,1
22311,29,1,1,13,1,5,1,1,1,0,0,40,1
22312,35,1,1,13,3,4,4,1,1,0,0,55,1
22313,23,1,2,10,3,0,6,1,0,0,0,30,1
22314,28,1,2,10,1,2,1,4,1,0,0,60,1
22315,34,1,4,9,2,9,6,1,0,0,0,40,1
22316,40,1,2,10,3,9,4,2,0,0,0,40,1
22317,67,2,4,9,5,0,4,1,0,0,0,30,1
22318,49,1,4,9,1,0,1,1,1,0,0,40,1
22319,34,1,4,9,3,9,4,1,0,0,0,40,1
22320,26,1,1,13,3,5,6,1,1,2463,0,35,1
22321,25,1,4,9,3,8,6,1,1,0,0,40,1
22322,40,1,2,10,2,5,0,1,0,1831,0,30,1
22323,56,2,4,9,1,10,1,1,1,0,0,40,1
22324,35,3,6,12,1,4,1,1,1,0,1887,45,1
22325,54,1,4,9,1,2,1,1,1,0,2051,40,1
22326,25,1,1,13,3,5,4,1,0,3325,0,40,1
22327,28,1,1,13,1,4,1,1,1,0,0,40,1
22328,31,1,1,13,3,5,4,1,1,0,0,40,1
22329,45,1,4,9,2,9,0,1,0,0,0,40,1
22330,52,6,4,9,1,2,1,1,1,5013,0,40,1
22331,39,2,11,14,3,6,4,1,0,0,0,50,30
22332,19,1,4,9,3,4,4,1,1,0,0,40,1
22333,23,1,10,8,3,9,0,1,1,0,0,40,1
22334,23,1,9,4,3,2,4,1,1,0,0,40,21
22335,52,1,7,11,1,6,1,1,1,15024,0,40,1
22336,33,2,5,15,1,6,1,1,1,0,0,60,1
22337,35,1,1,13,3,7,4,3,0,0,0,50,29
22338,58,1,4,9,1,2,1,1,1,0,0,40,1
22339,61,1,4,9,1,2,1,1,1,0,0,45,1
22340,39,1,1,13,1,5,1,1,1,99999,0,70,1
22341,38,1,3,7,1,2,1,1,1,0,0,40,1
22342,59,1,4,9,1,5,1,1,1,0,1887,40,1
22343,41,1,1,13,2,5,4,1,1,0,0,50,1
22344,19,1,3,7,3,11,0,1,1,0,0,10,1
22345,22,1,2,10,3,7,6,1,1,0,0,20,1
22346,59,1,6,12,5,5,0,1,0,0,0,40,1
22347,37,1,4,9,1,2,1,1,1,3103,0,45,1
22348,31,1,10,8,1,2,1,1,1,0,0,43,1
22349,18,1,3,7,3,7,4,1,1,0,0,40,1
22350,20,1,2,10,3,4,6,1,0,0,0,35,1
22351,28,1,4,9,3,11,4,1,1,0,0,60,1
22352,28,1,2,10,3,0,6,1,0,0,0,30,1
22353,49,1,1,13,1,5,1,1,1,0,0,40,1
22354,38,5,4,9,1,13,1,1,1,0,0,40,1
22355,19,1,4,9,3,4,6,1,1,0,0,20,1
22356,43,1,1,13,1,5,1,1,1,7298,0,40,1
22357,28,1,4,9,1,5,1,2,1,15024,0,40,1
22358,41,1,2,10,2,9,4,2,0,0,0,24,37
22359,50,1,11,14,1,5,1,1,1,0,0,65,1
22360,46,1,1,13,2,9,4,1,1,0,0,40,22
22361,20,1,2,10,3,10,6,1,1,0,0,40,1
22362,45,1,1,13,1,5,1,1,1,0,0,60,1
22363,28,1,2,10,3,5,4,1,0,0,0,50,1
22364,37,1,2,10,1,0,2,1,0,0,0,40,1
22365,46,2,14,16,1,6,1,1,1,0,1902,50,1
22366,66,1,4,9,1,7,1,1,1,0,0,40,1
22367,38,1,1,13,1,9,2,1,0,0,0,50,1
22368,25,1,3,7,3,7,6,1,1,0,0,45,1
22369,55,4,5,15,1,5,1,1,1,15024,0,40,1
22370,48,5,9,4,1,11,1,1,1,0,1902,40,1
22371,56,1,2,10,5,2,0,1,0,0,0,38,1
22372,47,2,11,14,1,5,1,1,1,0,0,45,1
22373,55,2,1,13,1,5,1,1,1,0,0,40,1
22374,41,6,6,12,1,13,1,1,1,0,0,40,1
22375,47,1,2,10,1,4,1,1,1,0,0,65,1
22376,40,1,4,9,3,5,4,4,1,6849,0,43,1
22377,41,1,1,13,1,4,1,1,1,0,0,40,1
22378,21,1,2,10,3,4,6,0,0,0,0,20,1
22379,52,1,4,9,3,4,4,1,1,0,0,40,1
22380,62,1,14,16,2,6,0,1,1,15020,0,50,1
22381,46,1,3,7,1,7,1,1,1,0,0,45,1
22382,35,2,1,13,1,6,1,1,1,0,0,40,1
22383,29,1,4,9,6,9,6,1,0,0,0,40,1
22384,21,1,13,6,1,0,1,1,1,3908,0,40,1
22385,35,1,4,9,4,2,4,1,1,0,0,50,1
22386,46,1,1,13,1,4,1,1,1,0,0,50,8
22387,35,1,14,16,1,6,1,3,1,0,1902,40,28
22388,34,1,2,10,2,2,4,1,1,0,0,60,1
22389,21,1,7,11,3,8,4,1,1,0,0,30,1
22390,29,1,4,9,1,10,1,1,1,0,0,60,1
22391,41,3,11,14,1,5,1,1,1,0,0,60,1
22392,51,2,4,9,1,4,1,1,1,0,0,40,1
22393,22,1,4,9,3,9,6,1,0,0,0,40,1
22394,47,1,1,13,3,5,4,1,1,0,0,40,1
22395,42,3,5,15,1,6,1,1,1,15024,0,65,1
22396,19,1,4,9,3,0,6,1,0,0,0,40,37
22397,46,1,1,13,1,11,1,1,1,15024,0,40,1
22398,23,1,2,10,3,7,6,2,1,0,0,40,1
22399,49,1,4,9,1,2,1,2,1,0,0,40,1
22400,58,2,1,13,2,6,4,1,0,0,0,40,1
22401,41,6,1,13,1,9,1,1,1,0,0,50,1
22402,50,1,1,13,1,1,1,1,1,0,0,40,1
22403,77,1,4,9,5,9,4,1,0,0,0,10,1
22404,27,1,7,11,1,0,1,1,1,0,0,60,1
22405,29,3,4,9,1,2,1,1,1,0,0,60,1
22406,54,1,16,1,1,2,1,3,1,0,0,40,8
22407,39,6,2,10,4,6,0,2,0,0,0,37,1
22408,32,1,2,10,1,1,1,1,1,0,0,50,1
22409,36,4,1,13,1,6,1,3,1,0,0,40,1
22410,24,5,1,13,3,6,6,1,0,0,0,20,1
22411,50,2,11,14,1,4,1,1,1,7688,0,45,1
22412,32,2,4,9,2,10,4,1,1,0,0,65,1
22413,26,1,1,13,3,5,4,1,0,0,0,40,1
22414,38,1,7,11,1,6,1,1,1,0,0,42,1
22415,47,1,1,13,5,2,0,2,0,6497,0,40,1
22416,31,1,2,10,1,5,1,1,1,0,0,40,1
22417,38,1,4,9,1,2,1,1,1,0,0,55,1
22418,50,1,2,10,1,4,1,1,1,0,0,40,1
22419,18,1,3,7,3,7,6,1,1,0,0,40,1
22420,59,3,11,14,1,4,1,1,1,0,0,40,1
22421,56,2,2,10,1,2,1,1,1,0,0,50,1
22422,34,1,4,9,3,9,6,1,1,0,0,50,1
22423,32,1,1,13,1,6,1,1,1,0,0,40,1
22424,29,1,1,13,3,0,4,1,1,0,0,35,1
22425,42,1,1,13,1,1,1,1,1,0,0,45,1
22426,37,1,2,10,2,0,0,2,0,0,0,40,1
22427,36,1,4,9,2,5,4,1,0,0,0,40,1
22428,59,1,11,14,5,5,4,1,0,0,0,40,1
22429,32,1,1,13,1,4,1,1,1,99999,0,50,1
22430,52,5,4,9,1,13,1,1,1,0,0,56,1
22431,29,6,4,9,3,0,4,3,1,0,0,40,35
22432,39,1,5,15,3,6,4,1,0,14084,0,35,1
22433,39,1,2,10,3,9,4,1,1,0,0,40,1
22434,69,1,1,13,5,5,4,1,0,2346,0,15,1
22435,43,1,4,9,1,0,2,1,0,0,0,35,1
22436,39,1,7,11,1,2,1,1,1,0,1628,48,1
22437,19,1,2,10,3,0,6,1,0,0,0,30,1
22438,60,5,7,11,1,5,1,1,1,0,0,60,1
22439,51,1,4,9,1,8,1,2,1,3137,0,40,1
22440,75,1,2,10,5,6,4,1,0,0,0,8,1
22441,37,6,7,11,3,6,0,2,0,5455,0,40,1
22442,20,1,3,7,3,0,6,2,1,594,0,20,1
22443,58,4,4,9,1,11,1,1,1,0,0,70,1
22444,21,6,11,14,3,11,6,1,1,0,0,15,1
22445,28,1,4,9,4,13,0,1,1,0,0,40,1
22446,40,1,13,6,1,8,1,1,1,0,0,40,1
22447,45,2,4,9,1,11,1,1,1,0,0,50,1
22448,40,2,5,15,1,6,2,1,0,15024,0,40,1
22449,41,1,2,10,3,2,4,1,0,0,0,40,1
22450,58,1,4,9,2,5,0,1,0,0,0,40,1
22451,44,5,7,11,1,2,1,1,1,7688,0,40,1
22452,26,1,4,9,1,4,1,1,1,0,0,65,1
22453,29,1,6,12,3,4,4,1,1,0,0,45,21
22454,45,1,11,14,3,6,4,1,0,0,0,40,1
22455,23,1,6,12,3,0,4,1,1,0,0,40,1
22456,39,6,4,9,2,9,0,1,0,0,0,40,1
22457,45,2,14,16,1,6,1,1,1,15024,0,40,1
22458,51,5,11,14,1,6,1,1,1,15024,0,40,1
22459,22,1,4,9,3,7,6,1,1,0,0,40,1
22460,28,1,4,9,1,9,1,1,1,0,0,40,1
22461,23,1,2,10,3,0,0,1,0,0,0,25,1
22462,33,1,4,9,1,0,1,2,1,0,0,35,1
22463,37,1,7,11,1,1,1,1,1,0,0,43,1
22464,19,1,2,10,3,9,6,1,0,0,0,40,1
22465,35,1,3,7,1,10,1,1,1,0,0,40,1
22466,62,1,9,4,2,1,0,1,0,0,0,38,30
22467,25,1,4,9,3,0,4,1,1,0,0,40,1
22468,21,1,4,9,3,2,0,1,1,0,0,40,1
22469,32,1,2,10,3,0,6,1,1,0,0,35,1
22470,32,5,1,13,1,6,2,1,0,5013,0,45,1
22471,70,5,4,9,5,9,4,1,0,0,0,12,1
22472,57,1,3,7,1,2,1,1,1,0,0,40,1
22473,31,1,2,10,3,2,4,1,1,0,0,40,1
22474,37,1,1,13,1,5,1,1,1,0,0,60,1
22475,34,1,4,9,2,0,0,1,0,0,0,36,1
22476,26,2,2,10,1,10,1,1,1,0,0,78,1
22477,44,1,2,10,1,4,1,1,1,0,0,48,1
22478,66,1,9,4,1,2,1,1,1,0,0,40,1
22479,39,5,4,9,2,2,0,1,0,0,0,40,1
22480,31,1,4,9,1,8,1,1,1,0,0,40,1
22481,53,1,7,11,1,1,1,1,1,0,0,40,1
22482,36,1,4,9,1,8,2,1,0,0,0,50,1
22483,61,1,8,5,1,2,1,1,1,0,0,40,1
22484,43,1,1,13,1,4,1,1,1,0,0,40,1
22485,38,1,2,10,1,5,1,1,1,0,0,40,1
22486,26,1,4,9,3,9,4,1,1,0,0,50,21
22487,27,1,4,9,1,7,1,4,1,0,0,8,1
22488,58,5,8,5,2,0,4,1,0,0,0,40,1
22489,37,6,4,9,2,9,0,1,0,0,0,12,4
22490,56,1,9,4,1,2,1,1,1,0,0,26,1
22491,36,1,2,10,4,5,4,1,1,0,0,60,1
22492,29,1,4,9,3,2,4,2,1,0,0,40,1
22493,28,1,13,6,3,11,0,1,1,0,0,30,1
22494,61,2,14,16,1,6,1,1,1,0,0,40,1
22495,66,2,8,5,1,10,1,1,1,0,0,25,1
22496,31,1,2,10,1,10,1,1,1,7298,0,50,1
22497,21,1,6,12,3,0,6,1,0,0,0,40,1
22498,67,2,4,9,1,11,1,1,1,6418,0,58,1
22499,26,1,4,9,5,11,4,1,1,0,0,40,1
22500,21,1,2,10,3,2,4,1,1,0,0,50,1
22501,33,1,4,9,1,8,1,1,1,0,0,40,1
22502,33,1,4,9,2,0,0,1,0,0,0,32,1
22503,59,6,1,13,1,5,1,1,1,10605,0,50,1
22504,82,3,9,4,1,10,1,1,1,0,0,50,1
22505,34,6,14,16,1,6,2,1,0,0,0,50,1
22506,29,1,1,13,1,5,1,1,1,0,0,50,24
22507,19,1,2,10,2,0,6,1,0,0,0,40,1
22508,57,2,4,9,1,5,1,1,1,0,0,1,1
22509,41,1,2,10,1,5,1,1,1,99999,0,50,1
22510,55,1,13,6,1,0,1,2,1,2580,0,40,1
22511,27,1,2,10,3,7,4,2,1,0,0,40,1
22512,33,1,4,9,3,2,4,1,1,0,0,45,1
22513,43,6,2,10,2,9,4,2,1,0,0,50,1
22514,72,4,2,10,5,1,4,1,0,0,0,16,1
22515,68,2,4,9,1,4,1,1,1,0,0,40,1
22516,29,1,4,9,4,9,6,1,0,0,0,40,1
22517,41,1,1,13,1,6,1,1,1,0,0,60,1
22518,30,1,4,9,1,13,1,1,1,0,0,40,1
22519,31,1,1,13,2,0,4,3,1,99999,0,70,1
22520,54,1,15,3,6,0,0,2,0,0,0,30,29
22521,32,1,6,12,4,5,0,1,0,25236,0,50,1
22522,56,1,4,9,5,4,4,1,0,0,1974,40,1
22523,41,6,7,11,1,6,1,1,1,0,0,35,1
22524,48,1,4,9,2,9,4,1,0,0,0,40,1
22525,66,2,9,4,1,10,1,1,1,0,0,48,1
22526,25,3,1,13,3,4,4,1,0,0,0,50,1
22527,31,1,4,9,1,8,1,1,1,0,1573,40,1
22528,32,1,6,12,2,4,4,1,1,2597,0,48,1
22529,51,1,1,13,1,5,1,1,1,7688,0,40,1
22530,42,1,4,9,3,9,0,2,0,0,2339,40,38
22531,31,1,5,15,1,6,1,1,1,0,0,60,1
22532,43,2,4,9,1,5,2,1,0,0,0,40,1
22533,42,1,2,10,3,11,0,2,0,0,0,40,1
22534,20,6,4,9,3,0,0,0,1,0,0,40,1
22535,40,1,1,13,1,6,1,1,1,0,0,40,1
22536,65,1,4,9,5,9,4,1,0,0,0,20,1
22537,53,1,1,13,1,6,1,1,1,0,0,52,1
22538,56,1,2,10,1,2,1,1,1,0,1902,60,1
22539,51,6,14,16,1,5,1,1,1,7688,0,55,1
22540,44,1,11,14,1,5,1,1,1,0,0,50,1
22541,49,3,4,9,1,5,1,1,1,0,1902,60,1
22542,47,1,4,9,2,2,4,2,1,8614,0,44,1
22543,22,1,6,12,1,6,2,1,0,0,0,40,1
22544,53,1,2,10,4,2,4,1,1,0,2444,45,1
22545,41,5,2,10,2,13,4,1,1,0,0,20,1
22546,19,1,4,9,3,9,6,1,1,0,2001,40,1
22547,27,5,1,13,3,6,4,4,0,3325,0,43,1
22548,48,2,7,11,1,5,2,1,0,0,0,25,1
22549,52,1,9,4,3,0,6,1,0,0,0,7,1
22550,61,6,5,15,1,6,1,1,1,0,1902,40,1
22551,45,2,1,13,1,5,1,3,1,0,0,45,12
22552,29,1,8,5,1,8,1,1,1,0,0,40,1
22553,41,1,2,10,2,0,4,1,1,0,0,21,1
22554,38,1,2,10,2,5,0,2,1,0,0,60,1
22555,32,1,2,10,1,6,2,1,0,0,0,40,1
22556,37,1,4,9,1,0,1,1,1,0,0,40,1
22557,55,1,13,6,1,8,1,1,1,0,0,40,1
22558,62,5,4,9,1,11,1,1,1,0,0,40,1
22559,48,1,4,9,1,8,1,1,1,0,0,40,1
22560,43,1,2,10,1,5,1,1,1,0,0,50,1
22561,25,1,4,9,3,4,6,2,1,0,0,24,1
22562,47,1,4,9,4,0,4,1,0,0,0,40,1
22563,49,2,1,13,1,10,1,1,1,0,0,70,1
22564,55,1,4,9,1,0,1,1,1,0,0,40,1
22565,42,1,4,9,2,9,0,1,0,0,0,40,1
22566,40,1,4,9,2,9,6,1,1,0,0,40,1
22567,34,1,7,11,1,5,1,1,1,0,0,40,1
22568,38,1,4,9,4,4,0,1,0,0,0,10,1
22569,39,1,4,9,1,2,1,1,1,0,0,40,1
22570,45,1,6,12,2,2,4,1,0,0,0,55,1
22571,43,1,6,12,3,4,6,1,1,0,0,40,1
22572,32,4,4,9,3,5,4,2,0,0,0,40,1
22573,18,1,2,10,3,0,6,1,0,0,0,20,21
22574,27,1,11,14,3,6,4,1,1,0,0,40,1
22575,57,1,6,12,2,1,4,1,0,0,0,40,1
22576,38,1,4,9,1,9,2,1,0,0,0,60,1
22577,67,1,1,13,1,6,1,1,1,0,0,40,1
22578,26,1,3,7,4,0,0,1,0,0,0,20,1
22579,21,1,4,9,3,8,6,1,1,0,0,40,1
22580,17,1,13,6,3,0,6,1,1,0,0,15,1
22581,31,1,4,9,1,2,1,1,1,0,0,40,21
22582,51,2,6,12,4,4,4,2,1,0,0,30,1
22583,29,1,1,13,1,5,1,1,1,0,0,40,1
22584,28,1,1,13,3,2,6,1,1,0,0,40,1
22585,32,1,6,12,1,6,1,1,1,0,0,45,1
22586,31,5,2,10,1,13,1,1,1,3464,0,45,1
22587,26,1,2,10,1,7,1,1,1,0,0,40,1
22588,28,5,1,13,2,6,4,1,0,0,0,40,1
22589,40,1,11,14,3,6,4,1,0,0,0,40,1
22590,51,1,9,4,3,7,6,1,1,0,0,19,1
22591,62,1,2,10,1,11,1,2,1,0,0,20,1
22592,54,1,13,6,1,8,1,1,1,0,0,60,1
22593,55,1,4,9,4,0,4,1,0,0,0,16,1
22594,24,1,4,9,3,7,4,1,1,0,0,20,1
22595,27,1,11,14,3,9,6,1,1,0,0,45,1
22596,18,1,4,9,3,11,6,1,1,0,0,30,1
22597,22,1,1,13,3,6,4,4,0,14344,0,40,1
22598,21,1,4,9,3,4,4,1,0,0,0,40,1
22599,44,2,2,10,1,4,1,3,1,0,0,80,16
22600,38,1,1,13,1,6,1,1,1,0,0,40,1
22601,39,1,1,13,1,6,1,1,1,0,0,50,1
22602,27,1,4,9,1,2,1,1,1,0,0,40,1
22603,35,1,3,7,2,2,4,2,1,0,0,40,1
22604,51,1,2,10,1,2,1,1,1,0,1977,60,1
22605,60,1,2,10,1,0,1,1,1,0,0,40,1
22606,38,1,4,9,1,8,1,1,1,0,0,40,1
22607,37,1,2,10,4,7,4,2,1,0,0,35,1
22608,43,1,2,10,2,9,6,1,0,0,0,40,1
22609,49,6,2,10,2,9,0,1,0,0,0,50,1
22610,17,1,13,6,3,0,6,1,0,0,0,25,1
22611,32,1,4,9,3,0,4,1,1,0,0,60,1
22612,23,1,1,13,3,6,4,1,0,0,0,38,1
22613,28,1,1,13,1,6,1,1,1,0,1887,40,1
22614,83,3,1,13,1,5,1,1,1,0,2392,55,1
22615,25,1,1,13,3,9,6,1,0,0,0,40,1
22616,42,1,1,13,1,5,1,1,1,0,1485,60,1
22617,46,5,3,7,3,0,4,1,1,0,0,40,1
22618,29,1,1,13,3,6,4,0,0,0,0,50,1
22619,44,1,11,14,1,5,1,1,1,0,0,45,1
22620,60,2,5,15,1,4,1,1,1,0,0,45,1
22621,30,5,7,11,2,13,0,4,0,0,0,40,1
22622,24,1,2,10,3,4,6,1,0,0,0,17,1
22623,17,1,13,6,3,0,6,1,0,0,0,10,1
22624,31,1,6,12,3,1,6,1,0,0,0,40,1
22625,52,1,2,10,1,2,1,1,1,0,0,40,1
22626,39,1,1,13,3,5,6,3,0,0,0,35,1
22627,73,3,1,13,1,4,1,1,1,0,0,50,1
22628,38,1,4,9,3,0,0,2,0,0,0,24,1
22629,48,1,4,9,2,0,4,2,0,0,0,20,1
22630,60,1,13,6,5,4,4,1,0,0,0,40,1
22631,26,1,4,9,3,11,4,1,1,0,0,40,1
22632,20,1,4,9,3,0,0,1,1,0,0,40,1
22633,54,6,14,16,3,5,4,1,0,0,0,40,1
22634,50,5,4,9,1,0,1,2,1,0,0,40,1
22635,20,1,2,10,3,9,6,1,0,0,0,40,1
22636,23,1,2,10,3,9,0,2,1,0,0,22,1
22637,35,1,7,11,1,2,1,1,1,0,0,40,1
22638,43,1,13,6,3,8,4,2,1,0,0,40,1
22639,50,1,4,9,1,9,1,1,1,0,0,32,1
22640,58,1,12,2,4,10,4,2,1,0,0,50,1
22641,55,6,6,12,2,9,6,3,1,0,0,40,1
22642,29,1,1,13,1,5,1,1,1,0,0,45,1
22643,47,1,2,10,2,8,4,1,0,0,0,40,1
22644,39,1,4,9,1,6,2,2,0,0,0,40,1
22645,63,5,4,9,1,9,2,1,0,0,0,35,1
22646,27,1,4,9,3,11,4,1,1,0,0,60,1
22647,38,1,2,10,3,5,6,1,0,0,0,40,1
22648,25,1,4,9,3,7,4,1,1,0,0,65,1
22649,31,1,4,9,1,0,1,1,1,0,0,52,21
22650,40,4,2,10,3,9,6,1,0,0,0,40,1
22651,42,1,14,16,3,6,4,1,1,0,0,50,1
22652,52,1,4,9,1,4,1,1,1,0,0,40,1
22653,46,1,1,13,1,9,1,1,1,0,0,40,1
22654,31,1,2,10,4,0,0,1,0,0,0,50,21
22655,33,1,4,9,2,0,0,1,0,0,0,40,1
22656,58,1,4,9,3,9,0,1,0,0,0,40,1
22657,52,5,4,9,2,1,0,1,1,4934,0,36,1
22658,25,2,1,13,3,5,4,1,1,13550,0,35,1
22659,54,1,1,13,1,4,1,1,1,0,0,40,1
22660,46,1,11,14,1,9,1,1,1,0,1740,60,1
22661,28,1,4,9,1,2,1,1,1,0,0,40,1
22662,24,2,9,4,1,2,1,1,1,0,0,40,1
22663,39,1,1,13,3,5,4,1,0,0,0,40,1
22664,60,4,2,10,1,1,1,1,1,0,0,40,1
22665,22,1,4,9,3,0,0,1,0,0,0,40,1
22666,27,1,1,13,3,5,6,1,0,0,0,40,1
22667,35,1,1,13,1,4,1,1,1,0,0,45,1
22668,47,1,1,13,1,6,1,1,1,0,0,50,1
22669,33,2,1,13,1,6,2,1,0,0,0,50,1
22670,40,3,1,13,1,5,1,1,1,0,0,45,1
22671,38,1,1,13,1,5,1,1,1,5178,0,40,1
22672,26,1,6,12,4,2,4,0,0,0,0,40,1
22673,54,2,1,13,1,4,1,1,1,0,0,50,1
22674,60,1,9,4,2,8,4,1,1,0,0,40,1
22675,32,1,11,14,3,5,4,1,0,0,0,40,1
22676,19,6,2,10,3,9,6,1,0,0,0,15,1
22677,31,1,3,7,3,9,0,1,0,0,0,48,1
22678,29,1,4,9,4,4,0,1,0,0,0,25,1
22679,39,1,4,9,3,4,0,2,0,0,0,40,1
22680,26,1,4,9,2,0,0,1,0,0,0,35,1
22681,27,1,7,11,3,5,6,1,1,0,0,40,1
22682,52,1,8,5,5,9,0,1,0,0,0,40,1
22683,50,5,2,10,2,0,0,2,0,0,0,40,1
22684,51,1,4,9,1,8,1,1,1,0,0,45,1
22685,51,4,4,9,1,9,1,1,1,0,0,40,1
22686,40,1,4,9,1,4,1,1,1,0,0,40,1
22687,61,1,9,4,5,10,4,2,1,0,0,40,1
22688,35,1,4,9,2,2,0,1,1,0,0,40,1
22689,31,1,11,14,1,5,1,1,1,0,0,40,1
22690,43,1,4,9,1,2,1,1,1,0,1902,40,1
22691,20,1,4,9,3,7,6,1,1,0,0,40,1
22692,35,1,2,10,4,2,4,1,1,0,0,40,1
22693,30,1,2,10,1,4,1,1,1,0,1672,45,1
22694,42,2,5,15,1,6,1,1,1,0,1887,40,1
22695,51,1,4,9,1,7,1,1,1,0,0,40,1
22696,39,3,11,14,2,5,4,3,1,0,0,99,9
22697,69,2,8,5,1,10,1,1,1,0,0,25,1
22698,29,4,2,10,3,9,0,2,0,2174,0,40,1
22699,21,1,2,10,3,4,6,1,1,0,0,20,1
22700,24,1,1,13,3,1,4,1,1,0,0,55,1
22701,55,1,4,9,1,0,1,2,1,0,0,40,1
22702,42,2,4,9,1,2,1,1,1,0,0,45,1
22703,48,1,3,7,1,0,2,1,0,0,0,40,1
22704,31,1,1,13,3,1,4,1,0,0,0,42,1
22705,52,1,7,11,1,5,1,1,1,0,0,40,1
22706,30,1,2,10,3,0,4,1,0,0,0,40,1
22707,29,1,4,9,3,2,4,1,1,0,0,40,1
22708,32,1,2,10,1,7,1,1,1,0,0,40,1
22709,47,1,2,10,1,6,1,1,1,7688,0,40,1
22710,56,1,8,5,1,2,1,1,1,0,0,40,1
22711,40,1,2,10,1,11,1,1,1,0,0,40,1
22712,20,1,2,10,3,6,6,1,0,0,0,10,1
22713,36,1,2,10,4,2,4,1,1,0,0,40,1
22714,45,1,1,13,3,6,4,1,1,0,0,40,1
22715,38,1,8,5,1,9,1,1,1,0,0,40,1
22716,60,6,5,15,1,6,1,1,1,0,0,40,1
22717,70,2,11,14,1,5,1,2,1,0,0,40,1
22718,21,1,2,10,3,0,6,1,0,0,0,30,1
22719,57,1,4,9,5,9,4,1,0,0,0,40,1
22720,33,1,4,9,1,8,1,1,1,0,0,48,1
22721,37,1,4,9,1,2,1,1,1,0,1902,50,1
22722,50,2,5,15,1,5,1,1,1,99999,0,50,1
22723,68,1,2,10,1,4,1,1,1,0,2377,55,1
22724,28,1,3,7,1,9,2,1,0,0,0,40,21
22725,32,1,2,10,1,2,1,1,1,0,0,40,1
22726,30,1,5,15,2,6,4,1,1,10520,0,50,1
22727,18,1,3,7,3,7,6,1,1,0,0,30,1
